"id","time_created","planter_id","image_url","lat","lon","gps_accuracy","token_id"
1670674,"2020-12-12 10:40:04",22680,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.22_8.441057666666664_-13.182249333333333_80033df7-b6be-4042-8ae1-5de3bc48d2cf_IMG_20201212_103955_5990648599001653968.jpg","8.451057666666665","-13.172249333333331",0,"c7a92a01-3a94-4dab-9171-6421deb3175b"
1670662,"2020-12-12 10:40:18",22681,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.24_8.441045000000003_-13.182248666666666_7779119d-f1fa-4577-b658-f3dfc373af45_IMG_20201212_104008_5411504192084349008.jpg","8.451045000000004","-13.172248666666665",0,"a1200137-ffe4-48d7-a9ff-510df9884d66"
1670661,"2020-12-12 10:40:56",22678,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.26_8.441044_-13.182250333333336_d449748c-4acb-4b55-a02c-07d1b5b11475_IMG_20201212_104046_3878981200338849426.jpg","8.451044000000001","-13.172250333333334",0,"8ef26d15-8467-4265-ae28-21e05d7763bb"
1670687,"2020-12-12 10:41:55",22684,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.28_8.441060666666665_-13.182271000000002_35480a38-a9f4-4ab8-b685-fd138df07a2d_IMG_20201212_104145_5190337956555640504.jpg","8.451060666666667","-13.172271",0,"486e71b2-678f-4da0-a154-2fe7f0f1b4a2"
1670677,"2020-12-12 10:42:18",22662,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.30_8.441005333333331_-13.182286000000003_4f87d3ad-b065-49bf-9f9b-125a1300f9b9_IMG_20201212_104204_9059526378426961676.jpg","8.451005333333333","-13.172286000000001",0,"12de5e01-463f-4b6d-9019-a0dacadd0bea"
1670533,"2020-12-12 10:42:49",22689,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.32_8.441044666666663_-13.182255333333334_4e2d89a6-5d2d-42c5-9e84-9252921e3fbf_IMG_20201212_104237_3471073081562206876.jpg","8.451044666666665","-13.172255333333332",0,"0ee50c1f-ccd3-44df-913b-05d974f5e379"
1670672,"2020-12-12 10:43:17",22686,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.34_8.441033333333332_-13.182258333333333_51dd3b8e-b510-49c5-b97d-8c04176a889e_IMG_20201212_104302_7187800783975619563.jpg","8.451033333333333","-13.172258333333332",0,"cdd69441-e0d0-4a78-8640-7e8e249cef59"
1670676,"2020-12-12 10:44:04",22675,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.36_8.441035333333335_-13.18225533333333_fae4d7c4-2b1c-4cb2-a3cb-784e1e4bb616_IMG_20201212_104355_4209958009376442261.jpg","8.451035333333337","-13.172255333333329",0,"087eac16-b799-441f-808d-84d0e93dba6d"
1670506,"2020-12-12 10:44:38",22685,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.41_8.44105_-13.182272666666668_3985e5b6-5ae0-4fc2-a0d2-b3a48651f767_IMG_20201212_104420_8372627156009697486.jpg","8.451050000000002","-13.172272666666666",0,"b574f2b6-e123-483b-a98c-f0602c06f2aa"
1670654,"2020-12-12 10:45:03",22665,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.42_8.441062_-13.182280333333331_28b2fee2-bfb5-415d-885e-688642fb269f_IMG_20201212_104453_1269320353532830896.jpg","8.451062000000002","-13.17228033333333",0,"b89e6f4f-c6c1-4166-ac70-674603a20b04"
1670653,"2020-12-12 10:46:31",22686,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.43_8.441021000000003_-13.182288666666665_19248095-504c-4159-9c65-5884ced62fd5_IMG_20201212_104610_4985042766128207606.jpg","8.451021000000004","-13.172288666666663",0,"fd032434-dc7d-4b00-b5dc-d35ccc118e20"
1670515,"2020-12-12 10:47:07",22663,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.46_8.441006666666668_-13.182281666666665_56faf287-3210-4018-8c21-fd873cee7abc_IMG_20201212_104642_8370263022729605467.jpg","8.45100666666667","-13.172281666666663",0,"d582e590-566e-4e00-9912-faf2d3fe4df9"
1670657,"2020-12-12 10:47:31",22664,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.49_8.441023333333336_-13.182288333333338_9dbae2a4-3abc-4f96-92fa-071dab77abf5_IMG_20201212_104720_4258522138024154356.jpg","8.451023333333337","-13.172288333333336",0,"e2a186f0-04b9-4d8f-9528-7b21c6cfa015"
1670595,"2020-12-12 10:48:02",22669,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.52_8.441024_-13.182280666666667_97caab45-5f48-477a-bdc6-7b56e53ed4ee_IMG_20201212_104742_6237022673231832517.jpg","8.451024000000002","-13.172280666666666",0,"86738438-e3af-466b-a3b0-494858f3792a"
1670667,"2020-12-12 10:48:53",22700,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.54_8.441032333333334_-13.182289666666666_29ced1b1-cd80-4b77-ae59-d777a00d6457_IMG_20201212_104841_1460351703076370081.jpg","8.451032333333336","-13.172289666666664",0,"11d59a47-9503-45d5-a4e1-9b2357b29086"
1670593,"2020-12-12 10:50:48",22691,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.56_8.441008999999998_-13.182276666666663_1e3f74f4-cb1f-48a0-ae86-d4e73924bf8d_IMG_20201212_105036_1948112057123117107.jpg","8.451008999999999","-13.172276666666662",0,"5e0365cc-6edd-440f-8fa7-42e3961ae04e"
1670666,"2020-12-12 10:51:21",22680,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.27.59_8.440996666666667_-13.182268333333331_f278dd4c-9afd-413f-af73-0b740cc6be9f_IMG_20201212_105108_6677304138179898844.jpg","8.450996666666668","-13.17226833333333",0,"819c8279-27ed-421f-a779-57e0fd85e480"
1670664,"2020-12-12 10:52:12",22669,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.01_8.441006999999999_-13.18226033333333_ce283700-71c7-40fe-99d5-781fad0952ab_IMG_20201212_105201_6126559554678698305.jpg","8.451007","-13.172260333333329",0,"c4f6ee03-a933-4508-8355-bfba22a3ab5c"
1670518,"2020-12-12 10:52:51",22662,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.04_8.441003_-13.182250999999997_850884ab-a6c0-4150-baab-93826486c76b_IMG_20201212_105240_7323698629093108654.jpg","8.451003000000002","-13.172250999999996",0,"a485401a-e95f-4e00-9061-afaf10030c64"
1670512,"2020-12-12 10:53:14",22675,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.09_8.441002000000001_-13.182262_97e84229-3940-4ae6-995a-480d6b292b90_IMG_20201212_105304_5237826157276487012.jpg","8.451002000000003","-13.172261999999998",0,"11f8909a-f0a3-40e9-bc8f-14343792a1be"
1670514,"2020-12-12 10:54:12",22667,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.13_8.441016_-13.182248333333332_ea1c6ecb-32f5-41e3-a159-473699806282_IMG_20201212_105402_7684183240811526192.jpg","8.451016000000001","-13.17224833333333",0,"696bdfc6-a597-4f5d-bfca-a148a86e2e8f"
1670508,"2020-12-12 10:54:37",22667,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.15_8.441009000000001_-13.182234333333332_839cee03-ecad-482d-ae99-d9e5a935c2c7_IMG_20201212_105426_9069480882412767811.jpg","8.451009000000003","-13.17223433333333",0,"14b515e9-3b79-4974-8c9f-d2d2a5208fc7"
1670668,"2020-12-12 10:55:33",22675,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.18_8.44102066666667_-13.182223999999998_d456a92f-8b3e-47e0-8d18-787adf0813d3_IMG_20201212_105523_891695901914835853.jpg","8.451020666666672","-13.172223999999996",0,"166fd35b-00fb-4a96-a6e4-54924d88fe79"
1670670,"2020-12-12 10:55:55",22668,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.20_8.441012666666667_-13.182189000000001_82bd9857-701f-4130-abc8-7089e6fffe67_IMG_20201212_105545_2076620211008684716.jpg","8.451012666666669","-13.172189",0,"8242ca20-4766-4fa2-8f49-6bd01c97628c"
1670513,"2020-12-12 10:56:35",22684,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.22_8.441015666666667_-13.182189999999997_9b077e32-03b8-4ce6-ad1d-5a8f70b73e59_IMG_20201212_105615_2933652765769662797.jpg","8.451015666666668","-13.172189999999995",0,"c18c4167-a8b4-4424-aa82-fccd8b43623f"
1670507,"2020-12-12 10:56:56",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.24_8.441047_-13.182160333333336_acbc74ff-e077-4353-adfd-734903fbbdfd_IMG_20201212_105646_1068810513500999216.jpg","8.451047","-13.172160333333334",0,"b154db8f-811c-4250-b7c7-f23cd69afca2"
1670669,"2020-12-12 10:57:19",22678,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.27_8.441028666666668_-13.182205_fb8191aa-0f9b-4898-91c2-81de15dcfe21_IMG_20201212_105708_1342025825540960914.jpg","8.45102866666667","-13.172204999999998",0,"812401f7-8358-4e9a-bb27-e7ae58743282"
1670592,"2020-12-12 10:58:12",22685,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.29_8.440998333333331_-13.182200000000005_0040c17b-8ea9-4f83-8f29-e58b33b5a96a_IMG_20201212_105801_6216511201510505801.jpg","8.450998333333333","-13.172200000000004",0,"23c6050d-ba3a-4bf6-a757-1f35715953d8"
1670671,"2020-12-12 10:59:00",22662,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.32_8.440983333333335_-13.182218333333335_ee36b0d7-dd5a-47f3-a8d2-f0f3e2bd6fe9_IMG_20201212_105837_8684806359158377468.jpg","8.450983333333337","-13.172218333333333",0,"1a1f251d-eabb-442e-b8a4-30114eb93771"
1670596,"2020-12-12 10:59:24",22697,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.34_8.440988000000003_-13.182199333333333_73c9814e-c786-41c8-b9fb-cf6f2d033638_IMG_20201212_105913_4399500934387404846.jpg","8.450988000000004","-13.172199333333332",0,"58e6c507-050a-4a35-ac63-df15a31544dd"
1670517,"2020-12-12 10:59:51",22690,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.36_8.440988333333337_-13.182230000000004_6e6e094c-5c68-4d49-a336-603758d44809_IMG_20201212_105940_2573817393190680481.jpg","8.450988333333338","-13.172230000000003",0,"9f695930-ce0d-4c8b-acc9-e984416fddd1"
1670516,"2020-12-12 11:00:12",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.38_8.440955666666666_-13.182216666666669_318afcc1-4477-4617-b0f5-633e22de1ac0_IMG_20201212_110000_7381707544226891051.jpg","8.450955666666667","-13.172216666666667",0,"48a7d6e5-56b1-4224-b6c7-239c70b2b33b"
1670659,"2020-12-12 11:00:38",22672,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.41_8.440978666666664_-13.182188333333334_52e7347f-9719-420f-a5cc-25e557022f1c_IMG_20201212_110028_8222917554513193845.jpg","8.450978666666666","-13.172188333333333",0,"7ffa1837-4edf-4945-9371-044f3c908f9a"
1670594,"2020-12-12 11:01:00",22670,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.43_8.440980000000001_-13.182211666666667_9b234a94-d2aa-4853-a084-a159c5b39ddb_IMG_20201212_110049_6842256162105456856.jpg","8.450980000000003","-13.172211666666666",0,"633a8c97-b6fb-4dd5-a0d1-f7f981c45f35"
1670658,"2020-12-12 11:01:48",22662,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.45_8.440976666666664_-13.18225_9ded7adc-5c58-4f65-bbfa-e668de1909be_IMG_20201212_110137_7349004720755659319.jpg","8.450976666666666","-13.172249999999998",0,"81cc67e7-bcbd-4e68-a568-2f815665cd1c"
1670660,"2020-12-12 11:02:14",22668,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.46_8.440964666666666_-13.182261333333333_fd00991c-f624-44c6-a0cb-9c33b1f91f9c_IMG_20201212_110204_7562912364945250606.jpg","8.450964666666668","-13.172261333333331",0,"2a0b4a5f-bfa6-4ae0-a6eb-9538a91ecb31"
1670656,"2020-12-12 11:02:52",22672,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.48_8.440993666666667_-13.182241333333337_aa24d218-bfbb-4ab0-9ee8-a83824c814e4_IMG_20201212_110240_4143974033224027098.jpg","8.450993666666669","-13.172241333333336",0,"38e21c88-f716-470b-b5d7-be771e962c05"
1670665,"2020-12-12 11:03:25",22687,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.49_8.440965333333333_-13.182238666666665_f63ce3a4-3dcd-423f-a7ea-6d417346e756_IMG_20201212_110315_5439606590249638731.jpg","8.450965333333334","-13.172238666666663",0,"0cc267e6-5920-4212-a7cd-6483d7ab7c1c"
1670663,"2020-12-12 11:03:50",22675,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.52_8.440964999999997_-13.182246_acc3d238-821e-49f1-a882-e9e99f3d78a5_IMG_20201212_110336_1872704862862833681.jpg","8.450964999999998","-13.172245999999998",0,"302ae76f-342a-474a-84e4-5a051e4447ff"
1670650,"2020-12-12 11:04:27",22664,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.56_8.440932000000002_-13.182245333333329_c76dbcfc-fc19-4849-868f-fa9fdc243ef7_IMG_20201212_110416_1834853147667898576.jpg","8.450932000000003","-13.172245333333327",0,"a876ec9f-cd12-4e5c-bff1-ef5bee6c19b3"
1670648,"2020-12-12 11:04:56",22676,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.28.59_8.440966333333334_-13.18225533333333_38904425-ef9c-4f23-8d64-0cea183eae6e_IMG_20201212_110446_7918182288917644171.jpg","8.450966333333335","-13.172255333333329",0,"3c5c64fa-c279-4405-b33a-cb5b17172e57"
1670549,"2020-12-12 11:05:27",22677,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.01_8.440977_-13.182221666666669_b22e8f7c-86c1-444e-8087-c54bccb67c5d_IMG_20201212_110518_5898488542597130355.jpg","8.450977000000002","-13.172221666666667",0,"4252f1b6-05cd-4ff4-b6ad-926e4522ca64"
1670524,"2020-12-12 11:06:01",22667,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.03_8.440964666666668_-13.182222333333337_eb5cd341-9c06-4849-826f-aa37bfc562de_IMG_20201212_110551_6155967091505161943.jpg","8.45096466666667","-13.172222333333336",0,"abd9bd33-a7c7-48d5-b143-ac191a0d5e91"
1670655,"2020-12-12 11:07:01",22666,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.05_8.440945666666664_-13.182223999999998_5fa6c11d-9880-4c1d-8d3c-832ad8429519_IMG_20201212_110651_5426994053585744301.jpg","8.450945666666666","-13.172223999999996",0,"11073b2b-7873-4b77-be81-880f823cfa8a"
1670534,"2020-12-12 11:07:34",22665,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.06_8.440948_-13.18226233333333_3582e734-daa0-43b2-a96b-c2d1947f46a5_IMG_20201212_110724_495479796989801245.jpg","8.450948000000002","-13.172262333333329",0,"bb58b624-97bd-4dec-bc33-412d1fd2cc3a"
1670647,"2020-12-12 11:08:17",22666,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.08_8.440934999999998_-13.182236666666661_437f54f3-9346-4a66-a4a0-aa83f7db08a1_IMG_20201212_110807_3914952848206751441.jpg","8.450935","-13.17223666666666",0,"46df8200-4140-4835-8e24-fcbcf861e00e"
1670521,"2020-12-12 11:08:46",22664,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.09_8.440923333333332_-13.18225233333333_3f455e9c-7bbd-4850-b28d-39d9d02b6242_IMG_20201212_110835_8674036976872623439.jpg","8.450923333333334","-13.17225233333333",0,"c1711da2-30af-451a-8815-b46ac1443214"
1670598,"2020-12-12 11:09:15",22702,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.10_8.440972666666669_-13.182254_794a9adf-788c-4e6f-aac4-61fd76db61bd_IMG_20201212_110905_3619193892048108952.jpg","8.45097266666667","-13.172253999999999",0,"9526db35-d71e-4a98-829a-5efe80d8ace8"
1670597,"2020-12-12 11:09:47",22702,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.11_8.440959000000003_-13.182270333333337_877b455e-339a-4e1e-b32b-9284eaf5eb30_IMG_20201212_110937_8978247455993342212.jpg","8.450959000000005","-13.172270333333335",0,"69bc868a-72cf-4437-8623-4a645273b343"
1670652,"2020-12-12 11:10:24",22668,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.12_8.440939666666667_-13.182277333333335_07d306f6-787d-4212-9fae-6d9630b57b2d_IMG_20201212_111013_5639945353971200286.jpg","8.450939666666669","-13.172277333333334",0,"e1215fd4-bd9a-4e4f-91f9-6fb5fba3714a"
1670530,"2020-12-12 11:11:27",22671,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.13_8.440937333333334_-13.182230333333333_ff671815-2596-404a-95d9-0feb3c3f1916_IMG_20201212_111117_6200191218550471039.jpg","8.450937333333336","-13.172230333333331",0,"76503eaf-31d7-482b-9ad7-d63149c5d0ef"
1670649,"2020-12-12 11:12:03",22704,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.14_8.440958333333334_-13.182233333333334_cdd8d082-ba5f-4986-83f3-4e204ff5044b_IMG_20201212_111154_1646575261904568808.jpg","8.450958333333336","-13.172233333333333",0,"dd752ba1-4738-4e40-ad34-2baac493dfad"
1670651,"2020-12-12 11:12:42",22704,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.15_8.440955_-13.18222466666667_cfc98c69-d455-4153-9964-5cc803ff2c89_IMG_20201212_111227_9155840416249144167.jpg","8.450955000000002","-13.172224666666668",0,"e09076c4-ffae-4963-9d03-11de4c360681"
1670537,"2020-12-12 11:13:22",22690,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.17_8.440987666666668_-13.182194333333335_a397ddc7-9a9b-4d29-9f4e-92c4c895b45d_IMG_20201212_111313_2885001230034026330.jpg","8.45098766666667","-13.172194333333334",0,"9857536c-cf42-465c-b541-b029aca2659f"
1670536,"2020-12-12 11:14:00",22664,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.19_8.44096633333333_-13.18218933333333_7fd1279f-0b0b-45dd-8872-3865a4c89fa4_IMG_20201212_111351_4761830583193193809.jpg","8.450966333333332","-13.172189333333328",0,"f1d6c78b-4002-4657-9c99-921436cd7a70"
1670550,"2020-12-12 11:15:18",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.20_8.440971333333332_-13.182166333333335_f44df86b-2cbf-4049-bd96-a8b76e0dc57b_IMG_20201212_111506_4892218506772148067.jpg","8.450971333333333","-13.172166333333333",0,"1df0fdd0-69de-4d2f-9fe6-03522ea3ec38"
1670532,"2020-12-12 11:15:53",22669,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.21_8.440928000000003_-13.182197000000006_5e8109d6-bd60-4d74-8704-dac8e148f1f1_IMG_20201212_111538_4664143902910385825.jpg","8.450928000000005","-13.172197000000004",0,"08c4d504-5e34-4bdf-9db7-3c10d7569039"
1670551,"2020-12-12 11:17:03",22670,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.23_8.440939333333334_-13.182175999999998_20256c79-7d28-4ca3-b3f7-2981b38c174f_IMG_20201212_111652_6213609114240596042.jpg","8.450939333333336","-13.172175999999997",0,"25b8e3ac-dc51-41cb-a66a-c19fa06895eb"
1671119,"2020-12-12 11:17:23",22677,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.27_8.440914666666664_-13.182186333333334_ac0a53a0-3032-48e6-91da-1fc533b28a67_IMG_20201212_111713_4831725973311502003.jpg","8.450914666666666","-13.172186333333332",0,"9bc0a7e1-6c86-477d-ba73-9b508108d74f"
1671236,"2020-12-12 11:19:38",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.30_8.440928666666672_-13.182167999999997_30dcb599-7c82-4480-ab07-a3bd4e92812f_IMG_20201212_111929_6137507427480921697.jpg","8.450928666666673","-13.172167999999996",0,"79b803d7-41e2-434e-8144-46878a98dd8a"
1671120,"2020-12-12 11:26:27",22681,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.43_8.440927333333331_-13.182177666666668_d0a6b60c-2bf7-49e3-9b97-b4854406b17a_IMG_20201212_112614_5851692332225777540.jpg","8.450927333333333","-13.172177666666666",0,"e16bee32-6cb0-4e91-8aff-2bb40f44e230"
1671237,"2020-12-12 11:27:26",22677,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.14.12.29.44_8.440915_-13.182159999999996_01a2f905-389a-4c0a-a5ca-58464cbc37b6_IMG_20201212_112713_980617544644140495.jpg","8.450915000000002","-13.172159999999995",0,"7110cdcf-ba07-4999-9d4c-7363c9a9a738"
1671118,"2020-12-12 12:20:24",22676,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.06.33.58_8.441364666666672_-13.182174_8828ad7d-7bb2-4c3f-a950-6270936c2bc9_IMG_20201212_122009_5282156168408275093.jpg","8.451364666666674","-13.172173999999998",0,"30633f8a-f1a5-452e-94f1-819f76a106f2"
1672448,"2020-12-14 08:30:07",22686,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.35.37_8.4413919_-13.18215759_3195f977-5575-4ac5-bdaf-9e7ad25a01a2_IMG_20201214_082959_4757909414942151269.jpg","8.4513919","-13.172157589999998",4,"cd46366a-33b8-47eb-ab12-80286e81f447"
1672446,"2020-12-14 08:31:46",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.35.40_8.44142853_-13.18207808_8cf7c6c9-0f9d-4659-9e79-9434d299d6f1_IMG_20201214_083135_4157352486874980404.jpg","8.451428530000001","-13.172078079999999",5,"c4575830-8ac6-44cc-b1f8-bfcf7b937963"
1672445,"2020-12-14 08:32:41",22672,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.35.48_8.44138461_-13.18208528_23b4a932-cca2-4676-9385-f191f602d3a8_IMG_20201214_083233_526871006661373845.jpg","8.451384610000002","-13.17208528",5,"dd3f52d7-d9d3-4994-97b9-b377ccadbe2f"
1672447,"2020-12-14 08:41:58",22672,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.36.03_8.44123331_-13.18215856_b0628104-5774-46fe-bbdc-b53b57d9a33e_IMG_20201214_084148_1810716266422056334.jpg","8.451233310000001","-13.172158559999998",4,"d6844bba-98dc-439b-9858-31be5288493b"
1672471,"2020-12-14 08:43:04",22673,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.36.07_8.44124018_-13.1821013_376624cc-4676-47fc-8b45-007fa6ed3e58_IMG_20201214_084253_4008748602110930515.jpg","8.451240180000001","-13.172101299999998",4,"6992e55e-bfd1-4362-b191-249a657edf1e"
1672472,"2020-12-14 08:59:14",22706,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.37.27_8.44112702_-13.18207819_2e7579df-0d3f-4370-b8b6-3e8e0af7e6ff_IMG_20201214_085905_8211010997773065007.jpg","8.451127020000001","-13.172078189999999",4,"f1861c24-f004-45fd-9e1f-ff76bfdb040b"
1672473,"2020-12-14 09:16:17",22687,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.37.33_8.44267975_-13.18210072_2cf1eff1-27f7-4350-b3a0-59522ebbc331_IMG_20201214_091607_781586459794092191.jpg","8.452679750000001","-13.172100719999998",4,"cf252c1f-ea32-4155-9be2-4e73a8ec921f"
993563,"2020-12-15 10:38:48",5872,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.40.23_8.44198778_-13.18296248_f3596964-6fe2-4201-91d7-f2345dcdff2c_IMG_20201215_103814_5434479575405384302.jpg","8.451987780000001","-13.172962479999999",3,NULL
1673463,"2020-12-14 13:06:39",22675,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.48.11_8.441195_-13.182005_35f3b3ea-162c-4d1c-8e96-984f0106f067_IMG_20201214_120543_1344211132.jpg","8.451195000000002","-13.172004999999999",7,"2bb4793c-a584-4416-a15f-05aac106f641"
1673466,"2020-12-14 13:07:27",22665,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.48.23_8.441263333333334_-13.182101666666664_61f6942c-a5eb-45b0-90dd-08ea8b6450a4_IMG_20201214_120638_542204242.jpg","8.451263333333335","-13.172101666666663",5,"1fa33e7e-ddf0-4d0e-80db-23df51ebb8e2"
1673449,"2020-12-14 13:09:36",22699,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.48.54_8.441036666666667_-13.181895_905a2b7a-65c2-4312-abf5-2bb035e39832_IMG_20201214_120832_2118400691.jpg","8.451036666666669","-13.171895",16,"4cec9868-b891-43e0-b03b-6c6a5b21bcfb"
1673402,"2020-12-14 13:09:56",22695,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.49.03_8.441241666666667_-13.182115_fdd81974-d65d-4eaa-99fa-e9725016ead8_IMG_20201214_120900_1219981969.jpg","8.451241666666668","-13.172114999999998",7,"cf9c11b0-a52c-4cc2-b82b-1a4f1b0bc559"
1673464,"2020-12-14 13:11:35",22666,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.49.21_8.441271666666667_-13.182126666666667_8cca2908-3e9e-402a-9dca-d4b41c0c7740_IMG_20201214_121039_1036270487.jpg","8.451271666666669","-13.172126666666665",5,"ffd25553-0ab0-496e-9d77-ee0539517c20"
1673403,"2020-12-14 13:12:08",22661,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.49.33_8.441245_-13.182111666666666_ff026410-7c17-4e24-b74b-815bce53037a_IMG_20201214_121120_796063235.jpg","8.451245000000002","-13.172111666666664",5,"a601dd15-0d4a-4fd6-a492-8a758b762006"
1674279,"2020-12-14 13:14:45",22693,"https://treetracker-production-images.s3.eu-central-1.amazonaws.com/2020.12.15.11.50.05_8.441163333333332_-13.182038333333333_0fde44fb-62fb-4750-bcb0-8a069a547d64_IMG_20201214_121349_1723719437.jpg","8.451163333333334","-13.172038333333331",16,"51ee21bb-e93a-4988-a4cf-c3cd95f604ad"
